671285336,0.000000 
33360,0.050000 
2089782501,0.100000 
22564,0.150000 
455,0.200000 
368,0.250000 
304,0.300000 
279,0.350000 
456,0.400000 
332,0.450000 
256,0.500000 
149,0.550000 
109,0.600000 
67,0.650000 
36,0.700000 
16,0.750000 
3,0.800000 
3,0.850000 
0,0.900000 
0,0.950000 
