0.30,0.000000
0.29,0.000000
0.28,0.000000
0.27,0.000000
0.26,0.000000
0.25,0.000000
0.24,0.000000
0.23,0.000000
0.22,0.000100
0.21,0.000000
0.20,0.000000
0.19,0.000300
0.18,0.000200
0.17,0.000300
0.16,0.003000
0.15,0.026700
0.14,1.000000
0.13,1.000000
0.12,1.000000
0.11,1.000000
0.10,1.000000
0.09,1.000000
0.08,1.000000
0.07,1.000000
0.06,1.000000
0.05,1.000000
0.04,1.000000
0.03,1.000000
0.02,1.000000
0.01,1.000000
