0.000000,1189
0.050000,892
0.100000,643
0.150000,456
0.200000,316
0.250000,227
0.300000,153
0.350000,119
0.400000,114
0.450000,124
0.500000,123
0.550000,130
0.600000,133
0.650000,101
0.700000,83
0.750000,83
0.800000,56
0.850000,41
0.900000,11
0.950000,6
