1," 1.000000"
2," 1.000000"
3," 0.996000"
4," 0.986000"
5," 0.958000"
6," 0.916000"
7," 0.877000"
7," 0.871000"
8," 0.866000"
9," 0.803000"
10," 0.778000"
11," 0.726000"
12," 0.695000"
13," 0.658000"
14," 0.653000"
15," 0.572000"
16," 0.544000"
17," 0.527000"
18," 0.504000"
19," 0.460000"
20," 0.429000"
