1," 1.000000"
2," 0.661000"
3," 0.373000"
4," 0.189000"
5," 0.118000"
6," 0.045000"
7," 0.024000"
7," 0.030000"
8," 0.019000"
9," 0.010000"
10," 0.002000"
11," 0.003000"
12," 0.001000"
13," 0.000000"
14," 0.000000"
15," 0.000000"
16," 0.000000"
17," 0.000000"
18," 0.000000"
19," 0.000000"
20," 0.000000"
